tt_disinherit_heirvirtue_minus_2;\nVirtuous Heir: §R-2§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_minus_3;\nVirtuous Heir: §R-3§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_minus_4;\nVirtuous Heir: §R-4§!;;;;;;;;;;;;;x
tt_blessing_rival;\nRival: §R-5§![Blessing_RequestRival];;;;;;;;;;;;;x
tt_blessing_requestrival;\nRival of [FromFrom.GetBestName]: §R-5§![Blessing_BadPriest];;;;;;;;;;;;;x
tt_blessing_badpriest;\nBad Priest: §R-3§![Blessing_Opinion];;;;;;;;;;;;;x
tt_blessing_opinion_minus_5;\nOpinion: §R-5§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_minus_4;\nOpinion: §R-4§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_minus_3;\nOpinion: §R-3§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_minus_2;\nOpinion: §R-2§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_minus_1;\nOpinion: §R-1§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_1;\nOpinion: §G+1§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_2;\nOpinion: §G+2§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_3;\nOpinion: §G+3§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_4;\nOpinion: §G+4§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_opinion_5;\nOpinion: §G+5§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_minus_5;\nOpinion: §R-5§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_minus_4;\nOpinion: §R-4§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_minus_3;\nOpinion: §R-3§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_minus_2;\nOpinion: §R-2§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_minus_1;\nOpinion: §R-1§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_1;\nOpinion: §G+1§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_2;\nOpinion: §G+2§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_3;\nOpinion: §G+3§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_4;\nOpinion: §G+4§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_requestopinion_5;\nOpinion: §G+5§![Blessing_Virtue];;;;;;;;;;;;;x
tt_blessing_virtue_minus_3;\nWicked: §R-3§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_minus_2;\nWicked: §R-2§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_minus_1;\nWicked: §R-1§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_1;\nVirtuous: §G+1§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_2;\nVirtuous: §G+2§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_3;\nVirtuous: §G+3§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_virtue_4;\nVirtuous: §G+4§![Blessing_Theologian];;;;;;;;;;;;;x
tt_blessing_theologian;\nTheologian: §G+1§![Blessing_Greed];;;;;;;;;;;;;x
tt_blessing_greed_1;\nDesires gold: §G+1§!;;;;;;;;;;;;;x
tt_blessed_greed_2;\nDesires gold: §G+2§!;;;;;;;;;;;;;x
just_desc;The character has a well developed sense of justice - a trait much respected by vassals and courtiers.[ViceVirtue_Just];Ce personnage se caractérise par un sens aigu de la justice, ce qui lui vaut le respect de ses vassaux et courtisans.[ViceVirtue_Just];Der Gerechtigkeitssinn dieses Charakters ist gut ausgebildet - eine von Vasallen und Höflingen sehr geschätzte Eigenschaft.[ViceVirtue_Just];;El personaje tiene un gran sentido de la justicia, un rasgo muy respetado entre vasallos y cortesanos.[ViceVirtue_Just];;;;;;;;;x
arbitrary_desc;This character could not care less about justice - a character flaw that is not appreciated by vassals and courtiers.[ViceVirtue_Arbitrary];Ce personnage se moque de la justice, ce qui exaspère ses vassaux et ses courtisans.[ViceVirtue_Arbitrary];Dieser Charakter schert sich nicht um Gerechtigkeit – ein Charaktermakel, der von Vasallen und Höflingen nicht geschätzt wird.[ViceVirtue_Arbitrary];;A este personaje no le podría importar menos la justicia, un defecto no apreciado entre vasallos y cortesanos.[ViceVirtue_Arbitrary];;;;;;;;;x
lustful_desc;Lust, or 'Luxuria', the first deadly sin, enflames this character. These carnal desires are not appreciated by the Church, and might also cause problems out of the marital bed...[ViceVirtue_Lustful];La luxure, 'luxuria' en latin, enflamme ce personnage. De tels plaisirs charnels ne sont pas du goût de l'Église et peuvent être la source de nombreux problème en dehors du lit conjugal...[ViceVirtue_Lustful];Dieser Charakter wird von der Begierde, oder "Luxuria" getrieben - der ersten Todsünde. Diese Fleischeslüste werden von der Kirche nicht geschätzt und könnten auch außerhalb des Ehebetts zu Problemen führen ...[ViceVirtue_Lustful];;El deseo sexual o 'luxuria', el primer pecado capital, invade a este personaje. Estos deseos carnales no están bien vistos por la Iglesia y pueden causar problemas fuera del matrimonio...[ViceVirtue_Lustful];;;;;;;;;x
chaste_desc;Chastity, or 'Castitas' is the first of the seven virtues. Chaste characters are admired for their virtue and are unlikely to have extramarital affairs.[ViceVirtue_Chaste];À l'opposé de la luxure, la chasteté, 'castitas' en latin, est vue d'un bon œil et permet d'éviter les aventures extraconjugales.[ViceVirtue_Chaste];Keuschheit, bzw. "Castitas", ist die erste der sieben Tugenden. Keusche Charaktere werden für ihre Tugend bewundert und haben eher weniger außereheliche Affären.[ViceVirtue_Chaste];;La castidad o 'castitas' es la primera de las siete virtudes. Los personajes castos son admirados por su virtud y es improbable que tengan relaciones extramatrimoniales.[ViceVirtue_Chaste];;;;;;;;;x
proud_desc;Pride, 'Superbia' is the seventh deadly sin according to the Church. However, proud characters tend to be ambitious and work hard to increase their Prestige.[ViceVirtue_Proud];L'orgueil, 'superbia' en latin, est le septième péché capital. Le bon côté, c'est qu'un personnage orgueilleux travaillera très dur pour améliorer son prestige.[ViceVirtue_Proud];Stolz, oder "Superbia", ist nach Ansicht der Kirche die siebte Todsünde. Stolze Charaktere tendieren aber dazu, ehrgeizig zu sein und hart für mehr Prestige zu arbeiten.[ViceVirtue_Proud];;El orgullo o 'superbia' es el séptimo pecado capital según la Iglesia. Sin embargo, los personajes orgullosos suelen ser ambiciosos y trabajan duro para subir su Prestigio.[ViceVirtue_Proud];;;;;;;;;x
humble_desc;Humility, or 'Humilitas', is the seventh virtue and the opposite of Pride. Humble characters gain [Player.Religion.GetPietyName] where the proud gain Prestige. Humble characters tend to dislike prideful ones.[ViceVirtue_Humble];L'humilité, 'humilitas' en latin, est la septième vertu. L'humble travaille dur pour améliorer sa [Player.Religion.GetPietyName] et a tendance à ne pas apprécier l'orgueilleux.[ViceVirtue_Humble];Bescheidenheit oder "Humilitas" ist die siebte Tugend und das Gegenteil von Stolz. Bescheidene Charaktere erlangen [Player.Religion.GetPietyName], die stolzen Prestige. Bescheidene Charaktere tendieren zur Verachtung von stolzen Charakteren.[ViceVirtue_Humble];;La humildad o 'humilitas' es la séptima virtud opuesta al orgullo. Los personajes humildes ganan [Player.Religion.GetPietyName], mientras que los orgullosos obtienen prestigio. Los primeros suelen rechazar a los últimos.[ViceVirtue_Humble];;;;;;;;;x
gluttonous_desc;Gluttony, or 'Gula', is the second deadly sin and lacks positive effects. The Church despises gluttons, and so do members of the opposite sex.[ViceVirtue_Gluttonous];La gourmandise, 'gula' en latin, est le deuxième péché capital. Aucune vertu ne la rachète puisqu'à la fois les religieux et le sexe opposé la trouvent répugnante.[ViceVirtue_Gluttonous];Völlerei, oder "Gula", ist die zweite Todsünde und hat keine positiven Effekte. Sie wird von der Kirche und vom anderen Geschlecht verachtet.[ViceVirtue_Gluttonous];;La glotonería o 'gula' es el segundo pecado capital y carece de efectos positivos. La Iglesia aborrece a los glotones, así como los miembros del sexo opuesto.[ViceVirtue_Gluttonous];;;;;;;;;x
ambitious_desc;Ambitious characters work harder, making them better at everything. However, their drive to reach the top means that they tend to make poor vassals...[ViceVirtue_Ambitious];Obsédé par sa réussite, ce personnage est souvent meilleur que les autres. Et comme il en est conscient, il fait rarement un bon vassal.[ViceVirtue_Ambitious];Ehrgeizige Charaktere arbeiten härter, weswegen sie bei allem besser sind. Ihr Streben an die Spitze macht sie allerdings zu dürftigen Vasallen ...[ViceVirtue_Ambitious];;Los personajes ambiciosos trabajan duro y mejoran en aquello que se propongan. Sin embargo, este anhelo por llegar a la cima los convierte en malos vasallos...[ViceVirtue_Ambitious];;;;;;;;;x
content_desc;Content characters are satisfied with their lot in life. They make loyal vassals but are unsuited to intrigue.[ViceVirtue_Content];Ce personnage se contente de la vie qu'il mène, ce qui en fait un vassal loyal, mais le rend inapte à l'intrigue.[ViceVirtue_Content];Zufriedene Charaktere sind mit ihrem Leben zufrieden. Sie geben gute Vasallen ab, sind aber nicht für Intrigen geeignet.[ViceVirtue_Content];;Un personaje contento estará satisfecho con su suerte en la vida. Eso los convierte en vasallos leales, aunque inadecuados para asuntos de intriga.[ViceVirtue_Content];;;;;;;;;x
trusting_desc;Trusting characters make poor spymasters, but good friends.[ViceVirtue_Trusting];Ce personnage est un excellent ami mais un piètre maître-espion.[ViceVirtue_Trusting];Treuherzige Charaktere sind schlechte Hofspitzel, aber gute Freunde.[ViceVirtue_Trusting];;Los personajes confiados no sirven para jefe de espías, pero son amigos excepcionales.[ViceVirtue_Trusting];;;;;;;;;x
brave_desc;This character never shies from personal danger, enjoying the respect of vassals but the envy of cravens.[ViceVirtue_Brave];Ce brave ne baisse jamais les bras face au danger. Il suscite le respect des vassaux, tout comme l'envie des lâches.[ViceVirtue_Brave];Dieser Charakter scheut niemals vor Gefahren für das eigene Leben zurück. Dies bringt ihm den Respekt der Vasallen und den Neid der Feiglinge ein.[ViceVirtue_Brave];;Este personaje nunca elude el peligro. Los vasallos lo respetan y los cobardes lo envidian.[ViceVirtue_Brave];;;;;;;;;x
temperate_desc;This character believes in the virtue of 'Temperantia', moderation - a valuable trait in rulers and Stewards.[ViceVirtue_Temperate];Ce personnage croit en la vertu de la modération, 'temperantia' en latin, un trait de caractère précieux pour les intendants et les souverains.[ViceVirtue_Temperate];Dieser Charakter glaubt an die Tugend der "Temperantia", der Mäßigung. Dies ist für Herrscher und Kämmerer eine wertvolle Eigenschaft.[ViceVirtue_Temperate];;Este personaje cree en la virtud de la moderación o 'temperantia', valiosa característica en soberanos y administradores.[ViceVirtue_Temperate];;;;;;;;;x
greedy_desc;The character is infamously greedy. 'Avaritia', the third deadly sin, while not respected, does help squeeze out some extra tax income.[ViceVirtue_Greedy];Ce personnage est notoirement radin. L'avarice, 'avaritia' en latin, est le troisième péché capital. Parfait percepteur, il ne force pas le respect.[ViceVirtue_Greedy];Dieser Charakter ist für seine Gier berüchtigt, also "Avaritia", die dritte Todsünde. Er wird zwar nicht geschätzt, kann aber für zusätzliche Steuereinnahmen sorgen.[ViceVirtue_Greedy];;El personaje es vergonzosamente codicioso. 'Avaritia' es el tercer pecado capital y, aunque no está bien visto, siempre viene bien para obtener unos ingresos extra.[ViceVirtue_Greedy];;;;;;;;;x
charitable_desc;This character is famously charitable. 'Caritas' is the third of the seven virtues and a most chivalrous trait.[ViceVirtue_Charitable];La charité, 'caritas' en latin, est la troisième vertu. Ce personnage est connu pour sa bienveillance et sa générosité.[ViceVirtue_Charitable];Dieser Charakter ist für seine Wohltätigkeit berühmt. "Caritas" ist die dritte der sieben Tugenden und eine höchst ritterliche Eigenschaft.[ViceVirtue_Charitable];;Este personaje es famoso por su generosidad. 'Caritas' es la tercera de las siete virtudes y un rasgo de caballerosidad.[ViceVirtue_Charitable];;;;;;;;;x
slothful_desc;This character is shockingly lazy. 'Acedia', the fourth deadly sin, is an altogether negative trait.[ViceVirtue_Slothful];La paresse, 'acedia' en latin, est le quatrième péché capital et aucune vertu ne la rachète. Elle est particulièrement mal vue.[ViceVirtue_Slothful];Dieser Charakter ist erschreckend faul. "Acedia", die vierte Todsünde, ist eine durch und durch negative Eigenschaft.[ViceVirtue_Slothful];;Este personaje es sorprendentemente vago. 'Acedia', es el cuarto pecado capital y, sin excepción, se considera algo negativo.[ViceVirtue_Slothful];;;;;;;;;x
diligent_desc;This character is dutiful and diligent, the fourth of the seven virtues - 'Industria'.[ViceVirtue_Diligent];Le travail, 'industria' en latin, est la quatrième vertu. Ce personnage ne ménage pas sa peine pour travailler durement et remplir les devoirs de son rang.[ViceVirtue_Diligent];Diesem Charakter ist Pflicht und Fleiß wichtig - "Industria", die vierte der sieben Tugenden.[ViceVirtue_Diligent];;Este personaje es responsable y trabajador, y representa la cuarta de las siete virtudes: 'industria'.[ViceVirtue_Diligent];;;;;;;;;x
envious_desc;This character is envious, the sixth deadly sin - 'Invidia'.[ViceVirtue_Envious];L'envie, 'invidia' en latin, est le sixième péché capital.[ViceVirtue_Envious];Dieser Charakter wird vom Neid verzehrt - "Invidia", der sechsten Todsünde[ViceVirtue_Envious];;Este personaje es envidioso y comete el sexto pecado capital: 'invidia'.[ViceVirtue_Envious];;;;;;;;;x
kind_desc;This character is kind and full of empathy. The sixth virtue, 'Humanitas', is popular with vassals, but makes for a rather poor Spymaster.[ViceVirtue_Kind];Ce personnage est gentil et doué d'empathie. La sixième vertu, 'humanitas' en latin, est très appréciée des vassaux mais fait d'un personnage un piètre maître-espion.[ViceVirtue_Kind];Dieser Charakter ist gütig und voller Einfühlungsvermögen. Die sechste Tugend, "Humanitas", ist bei Vasallen sehr beliebt. Für Hofspitzel ist sie dagegen eher abträglich.[ViceVirtue_Kind];;Este personaje es amable y derrocha empatía. La sexta virtud, 'humanitas', es popular entre los vasallos, pero es poco útil para jefes de espías.[ViceVirtue_Kind];;;;;;;;;x
wroth_desc;The fifth deadly sin is Wrath, 'Ira', and this character certainly has a hot temper.[ViceVirtue_Wroth];La colère, 'ira' en latin, est le cinquième péché capital. Ce personnage a indéniablement un tempérament fougueux.[ViceVirtue_Wroth];Der Zorn, "Ira", ist die fünfte Todsünde ... und dieser Charakter hat ganz bestimmt ein hitziges Temperament.[ViceVirtue_Wroth];;El quinto pecado capital es la ira y, por supuesto, este personaje tiene un carácter bastante fuerte.[ViceVirtue_Wroth];;;;;;;;;x
patient_desc;Patience, or 'Patientia', is the fifth of the seven virtues and the opposite of Wrath. Patient characters are just a little bit better at almost everything.[ViceVirtue_Patient];La patience, 'patientia' en latin, la cinquième vertu. Ce personnage affiche une grande patience et s'avère souvent un peu meilleur que les autres.[ViceVirtue_Patient];"Patientia", die Geduld, ist die fünfte der sieben Tugenden und das Gegenteil des Zorns. Geduldige Charaktere sind fast in allen Belangen ein bisschen besser.[ViceVirtue_Patient];;La paciencia o 'patientia' es la quinta de las siete virtudes y la opuesta a la Ira. Los personajes pacientes son un poco mejor en casi todo.[ViceVirtue_Patient];;;;;;;;;x
craven_desc;This character is a craven and a coward.[ViceVirtue_Craven];Ce personnage est un pleutre.[ViceVirtue_Craven];Dieser Charakter ist ein ängstlicher Feigling.[ViceVirtue_Craven];;Este personaje es un gallina y un cobarde.[ViceVirtue_Craven];;;;;;;;;x
paranoid_desc;This character sees enemies in every shadow, unable to trust anyone.[ViceVirtue_Paranoid];Ce personnage voit des ennemis partout et n'a confiance en personne.[ViceVirtue_Paranoid];Dieser Charakter sieht in jedem Schatten einen Feind und kann niemandem vertrauen.[ViceVirtue_Paranoid];;Este personaje ve enemigos en cada rincón, es incapaz de confiar en alguien.[ViceVirtue_Paranoid];;;;;;;;;x
cruel_desc;This character is an evil sadist, taking pleasure in the suffering of others.[ViceVirtue_Cruel];Ce personnage aime voir souffrir ses semblables.[ViceVirtue_Cruel];Dieser Charakter ist ein boshafter Sadist und genießt es, andere zu quälen.[ViceVirtue_Cruel];;Este personaje es un sádico malvado que siente placer haciendo sufrir a los demás.[ViceVirtue_Cruel];;;;;;;;;x
honest_desc;Lies do not come easily to this character, who values truth above all else. It is not a good trait for spymasters and plotters, but is respected among diplomats.[ViceVirtue_Honest];Ce personnage ne sait pas mentir et n'aime pas ça. Il fait un piètre maître-espion ou comploteur. En revanche, les diplomates apprécient ce trait.[ViceVirtue_Honest];Lügen kommen diesem Charakter nicht leicht über die Lippen, denn er schätzt die Wahrheit über alles. Dies ist keine gute Eigenschaft für Hofspitzel und Verschwörer, dafür aber unter Diplomaten geschätzt.[ViceVirtue_Honest];;Rara vez mentirá este personaje, ya que valora la verdad ante todo. No es un buen rasgo para un jefe de espías o un complotador, pero se respeta entre los diplomáticos.[ViceVirtue_Honest];;;;;;;;;;
shy_desc;This character is shy and reclusive, suffering a penalty to diplomacy.[ViceVirtue_Shy];Ce personnage est un introverti farouche et reclus, peu enclin à la diplomatie.[ViceVirtue_Shy];Dieser Charakter ist schüchtern und zurückgezogen, weshalb er einen Diplomatieabzug erleidet.[ViceVirtue_Shy];;Este personaje es tímido e introvertido, por lo que sufre una penalización en diplomacia.[ViceVirtue_Shy];;;;;;;;;;
deceitful_desc;This character has a manipulative and dishonest nature - an excellent trait for spymasters... as long as they remain loyal.[ViceVirtue_Deceitful];Ce personnage est malhonnête et manipulateur à la fois. Il peut faire un excellent maître-espion, à condition qu'il vous apprécie.[ViceVirtue_Deceitful];Dieser Charakter ist manipulativ und unehrlich - eine hervorragende Eigenschaft für Hofspitzel ... so lange sie loyal bleiben.[ViceVirtue_Deceitful];;Este personaje es manipulador y poco honrado por naturaleza, es un rasgo excelente para un jefe de espías... siempre que guarde lealtad.[ViceVirtue_Deceitful];;;;;;;;;;
gregarious_desc;This character is gregarious and socially competent.[ViceVirtue_Gregarious];Ce personnage est sympathique et agréable en société.[ViceVirtue_Gregarious];Dieser Charakter ist gesellig und sozial kompetent.[ViceVirtue_Gregarious];;Este personaje es sociable y se desenvuelve bien con la gente.[ViceVirtue_Gregarious];;;;;;;;;;
virtuous_1;Virtuous;;;;;;;;;;;;;x
virtuous_2;Virtuous;;;;;;;;;;;;;x
virtuous_3;Virtuous;;;;;;;;;;;;;x
virtuous_4;Virtuous;;;;;;;;;;;;;x
virtuous_5;Virtuous;;;;;;;;;;;;;x
virtuous_6;Virtuous;;;;;;;;;;;;;x
virtuous_7;Virtuous;;;;;;;;;;;;;x
wicked_1;Wicked;;;;;;;;;;;;;x
wicked_2;Wicked;;;;;;;;;;;;;x
wicked_3;Wicked;;;;;;;;;;;;;x
wicked_4;Wicked;;;;;;;;;;;;;x
wicked_5;Wicked;;;;;;;;;;;;;x
wicked_6;Wicked;;;;;;;;;;;;;x
wicked_7;Wicked;;;;;;;;;;;;;x
virtuous_1_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_2_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_3_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_4_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_5_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_6_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
virtuous_7_desc;This character has lead a virtuous life[ListVirtueVices];;;;;;;;;;;;;x
wicked_1_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_2_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_3_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_4_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_5_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_6_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
wicked_7_desc;This character has lead a life of sin[ListVirtueVices];;;;;;;;;;;;;x
virtue_chaste;\n§GChaste§![HasTemperateVirtue];;;;;;;;;;;;;x
virtue_temperate;\n§GTemperate§![HasCharitableVirtue];;;;;;;;;;;;;x
virtue_charitable;\n§GCharitable§![HasDiligentVirtue];;;;;;;;;;;;;x
virtue_diligent;\n§GDiligent§![HasPatientVirtue];;;;;;;;;;;;;x
virtue_patient;\n§GPatient§![HasKindVirtue];;;;;;;;;;;;;x
virtue_kind;\n§GKind§![HasHumbleVirtue];;;;;;;;;;;;;x
virtue_humble;\n§GHumble§![HasLustfulVirtue];;;;;;;;;;;;;x
virtue_lustful;\n§GLustful§![HasGluttonousVirtue];;;;;;;;;;;;;x
virtue_gluttonous;\n§GGluttonous§![HasGreedyVirtue];;;;;;;;;;;;;x
virtue_greedy;\n§GGreedy§![HasSlothfulVirtue];;;;;;;;;;;;;x
virtue_slothful;\n§GSlothful§![HasWrothVirtue];;;;;;;;;;;;;x
virtue_wroth;\n§GWroth§![HasEnviousVirtue];;;;;;;;;;;;;x
virtue_envious;\n§GEnvious§![HasProudVirtue];;;;;;;;;;;;;x
virtue_proud;\n§GProud§![HasBraveVirtue];;;;;;;;;;;;;x
virtue_brave;\n§GBrave§![HasJustVirtue];;;;;;;;;;;;;x
virtue_just;\n§GJust§![HasAmbitiousVirtue];;;;;;;;;;;;;x
virtue_ambitious;\n§GAmbitious§!\n[HasCravenVirtue];;;;;;;;;;;;;x
virtue_craven;\n§GCraven§!\n[HasArbitraryVirtue];;;;;;;;;;;;;x
virtue_arbitrary;\n§GArbitrary§![HasParanoidVirtue];;;;;;;;;;;;;x
virtue_paranoid;\n§GParanoid§![HasTrustingVirtue];;;;;;;;;;;;;x
virtue_trusting;\n§GTrusting§![HasCruelVirtue];;;;;;;;;;;;;x
virtue_cruel;\n§GCruel§![HasHonestVirtue];;;;;;;;;;;;;x
virtue_honest;\n§GHonest§![HasStubbornVirtue];;;;;;;;;;;;;x
virtue_stubborn;\n§GStubborn§![HasShyVirtue];;;;;;;;;;;;;x
virtue_shy;\n§GShy§![HasDeceitfulVirtue];;;;;;;;;;;;;x
virtue_deceitful;\n§GDeceitful§![HasGregariousVirtue];;;;;;;;;;;;;x
virtue_gregarious;\n§GGregarious§![HasLustfulVice];;;;;;;;;;;;;x
vice_lustful;\n§RLustful§![HasGluttonousVice];;;;;;;;;;;;;x
vice_gluttonous;\n§RGluttonous§![HasGreedyVice];;;;;;;;;;;;;x
vice_greedy;\n§RGreedy§![HasSlothfulVice];;;;;;;;;;;;;x
vice_slothful;\n§RSlothful§![HasWrothVice];;;;;;;;;;;;;x
vice_wroth;\n§RWroth§![HasEnviousVice];;;;;;;;;;;;;x
vice_envious;\n§REnvious§![HasProudVice];;;;;;;;;;;;;x
vice_proud;\n§RProud§![HasCravenVice];;;;;;;;;;;;;x
vice_craven;\n§RCraven§![HasCharitableVice];;;;;;;;;;;;;x
vice_charitable;\n§RCharitable§![HasHumbleVice];;;;;;;;;;;;;x
vice_humble;\n§RHumble§![HasArbitraryVice];;;;;;;;;;;;;x
vice_arbitrary;\n§RArbitrary§![HasParanoidVice];;;;;;;;;;;;;x
vice_paranoid;\n§RParanoid§![HasTrustingVice];;;;;;;;;;;;;x
vice_trusting;\n§RTrusting§![HasKindVice];;;;;;;;;;;;;x
vice_kind;\n§RKind§![HasCruelVice];;;;;;;;;;;;;x
vice_cruel;\n§RCruel§![HasChasteVice];;;;;;;;;;;;;x
vice_chaste;\n§RChaste§![HasTemperateVice];;;;;;;;;;;;;x
vice_temperate;\n§RTemperate§![HasDiligentVice];;;;;;;;;;;;;x
vice_diligent;\n§RDiligent§![HasPatientVice];;;;;;;;;;;;;x
vice_patient;\n§RPatient§![HasBraveVice];;;;;;;;;;;;;x
vice_brave;\n§RBrave§![HasJustVice];;;;;;;;;;;;;x
vice_just;\n§RJust§![HasAmbitiousVice];;;;;;;;;;;;;x
vice_ambitious;\n§RAmbitious§![HasContentVice];;;;;;;;;;;;;x
vice_content;\n§RContent§![HasHonestVice];;;;;;;;;;;;;x
vice_honest;\n§RHonest§![HasShyVice];;;;;;;;;;;;;x
vice_shy;\n§RShy§!;;;;;;;;;;;;;x
expelled_satanists;Expelled Luciferians;;;;;;;;;;;;;x
expelled_satanists_desc;This character has expelled all Luciferians from the realm.;;;;;;;;;;;;;x
werewolf_challenge;Challenge the Emperor;;;;;;;;;;;;;x
werewolf_challenge_desc;Stake your life on a battle to rule your kin.;;;;;;;;;;;;;x
divine_favor;Divine Favor;;;;;;;;;;;;;x
divine_favor_desc;The character was not abandoned by God in their time of need.;;;;;;;;;;;;;x
abandoned_by_god;Abandoned by God;;;;;;;;;;;;;x
abandoned_by_god_desc;God has abandoned this character;;;;;;;;;;;;;x
foreign_god_favor;Favored by Foreign God;;;;;;;;;;;;;x
foreign_god_favor_desc;This character has been favored by foreign gods over their own faithful.;;;;;;;;;;;;;x
non_werewolf_heir;Non-Werewolf Heir;;;;;;;;;;;;;x
non_werewolf_heir_desc;Your current heir is not a werewolf or wolf-blooded;;;;;;;;;;;;;x
non_dragon_heir;Non-Dragon Heir;;;;;;;;;;;;;x
non_dragon_heir_desc;Your current heir is not a dragon;;;;;;;;;;;;;x
non_dragon_heir_lesser;Non-Dragon Heir;;;;;;;;;;;;;x
non_dragon_heir_lesser_desc;Your current heir is only half dragon;;;;;;;;;;;;;x
non_dragon_ruler;Non-Dragon Ruler;;;;;;;;;;;;;x
non_dragon_ruler_desc;You are a non-dragon ruling a dragon realm;;;;;;;;;;;;;x
non_vampire_heir;Non-Vampiric Heir;;;;;;;;;;;;;x
non_vampire_heir_desc;Your current heir is not a vampire or fledgling;;;;;;;;;;;;;x
unfit_flame_controller;Unfit Flame Controller;;;;;;;;;;;;;x
unfit_flame_controller_desc;As you are not a dragon and have not aided the Eternal Flames, you are viewed as unfit to rule over them;;;;;;;;;;;;;x
unfit_sapphire_flame;Unfit Sapphire Flame;;;;;;;;;;;;;x
unfit_sapphire_flame_desc;As you are not a dragon, you are viewed as unfit to be the head of the draconic religion.;;;;;;;;;;;;;x
purity_review_timer;Reviewed Purity;;;;;;;;;;;;;x
purity_review_timer_desc;This character has recently spoken to the priests about their purity and should not bother them again.;;;;;;;;;;;;;x
begger;Beggar;;;;;;;;;;;;;x
begger_desc;This character's poverty drove them to begging for money.\nPurity: §R-3§!;;;;;;;;;;;;;x
built_horde;Built Hoard;;;;;;;;;;;;;x
built_horde_desc;Amassed a hoard of gold.;;;;;;;;;;;;;x
destroyed_major_icon_MA;Destroyed Major Icon;;;;;;;;;;;;;x
destroyed_major_icon;Destroyed Major Icon;;;;;;;;;;;;;x
destroyed_minor_icon;Destroyed Minor Icon;;;;;;;;;;;;;x
destroyed_major_icon_character;Destroyed Major Icon;;;;;;;;;;;;;x
destroyed_minor_icon_character;Destroyed Minor Icon;;;;;;;;;;;;;x
charity_to_poor;Charity to the Poor;;;;;;;;;;;;;x
charity_to_poor_desc;Donations have been made to aid the impoverished in this province;;;;;;;;;;;;;x
acts_of_charity;Acts of Charity;;;;;;;;;;;;;x
acts_of_charity_desc;This character has sold off valuable relics and donated the money to the poor;;;;;;;;;;;;;x
recently_fed;Recently Fed;;;;;;;;;;;;;x
recently_fed_desc;You have attempted to feed recently and cannot try again.;;;;;;;;;;;;;x
minor_political_influence;Minor Political Influence;;;;;;;;;;;;;x
minor_political_influence_desc;This character has gained some political power in the capital beyond their actual station.;;;;;;;;;;;;;x
political_influence;Political Influence;;;;;;;;;;;;;x
political_influence_desc;This character has gained political power in the capital beyond their actual station.;;;;;;;;;;;;;x
major_political_influence;Major Political Influence;;;;;;;;;;;;;x
